Name,POS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,Team
Allen Crabbe,G,4.5,11.0,40.8,2.7,7.1,37.8,1.5,1.8,85.2,1.8,3.9,46.1,1.197,0.53,75,68.0,29.3,13.2,0.4,3.9,4.3,1.6,0.6,0.5,1.0,2.2,1.5,12.33,BKN
Spencer Dinwiddie,PG,4.1,10.5,38.7,1.8,5.4,32.6,2.7,3.4,81.3,2.3,5.1,45.2,1.202,0.47,80,58.0,28.8,12.6,0.5,2.7,3.2,6.6,0.9,0.3,1.6,2.3,4.1,15.89,BKN
Caris LeVert,SG,4.5,10.4,43.5,1.2,3.5,34.7,1.9,2.6,71.1,3.3,6.9,48.0,1.167,0.49,71,10.0,26.3,12.1,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,2.0,14.3,BKN
Joe Harris,SF,3.9,8.0,49.1,1.9,4.6,41.9,1.1,1.3,82.7,2.0,3.4,58.9,1.3619999999999999,0.61,78,14.0,25.3,10.8,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,1.4,13.39,BKN
Trevor Booker,F,4.3,8.3,51.3,0.2,0.7,25.0,1.3,2.4,55.8,4.1,7.7,53.6,1.207,0.52,18,6.0,21.9,10.1,2.1,4.5,6.6,2.1,0.4,0.3,1.7,2.4,1.3,15.45,BKN
Jarrett Allen,C,3.3,5.5,58.9,0.1,0.2,33.3,1.6,2.0,77.6,3.2,5.3,59.9,1.479,0.6,72,31.0,20.0,8.2,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0,0.6,17.56,BKN
Dante Cunningham,F,3.0,6.3,46.8,1.0,2.7,38.3,0.5,0.7,68.8,1.9,3.6,53.2,1.18,0.55,22,1.0,20.3,7.5,1.3,3.5,4.8,1.0,0.5,0.6,0.8,1.6,1.3,13.82,BKN
Tyler Zeller,C,3.0,5.5,54.6,0.2,0.6,38.5,1.0,1.4,66.7,2.7,4.8,56.7,1.31,0.57,42,33.0,16.7,7.1,1.5,3.1,4.6,0.7,0.2,0.5,0.8,1.9,0.8,15.36,BKN
Jahlil Okafor,C,2.8,5.0,56.6,0.0,0.2,25.0,0.7,1.0,76.0,2.8,4.8,57.6,1.287,0.57,26,0.0,12.6,6.4,0.7,2.3,2.9,0.4,0.1,0.6,0.7,1.7,0.6,15.93,BKN
Isaiah Whitehead,G,2.5,5.4,46.5,0.4,1.1,38.9,0.8,1.2,68.4,2.1,4.3,48.5,1.163,0.51,16,0.0,11.3,6.3,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,0.8,11.57,BKN
Quincy Acy,F,1.9,5.2,35.6,1.5,4.2,34.9,0.7,0.9,81.7,0.4,1.0,38.4,1.126,0.5,70,8.0,19.4,5.9,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,1.0,8.23,BKN
Nik Stauskas,G,1.7,4.3,39.3,1.1,2.8,40.4,0.5,0.8,70.4,0.5,1.5,37.3,1.18,0.53,35,0.0,13.7,5.1,0.1,1.7,1.8,1.1,0.1,0.1,0.6,0.6,1.7,9.82,BKN
Sean Kilpatrick,G,1.6,5.4,28.7,0.7,2.7,25.6,1.1,1.2,94.7,0.9,2.8,31.8,0.9079999999999999,0.35,16,0.0,11.4,4.9,0.1,2.1,2.2,0.9,0.1,0.1,1.0,0.5,0.9,4.99,BKN
Timofey Mozgov,C,1.7,3.0,55.9,0.1,0.6,22.2,0.7,1.0,76.7,1.5,2.4,64.0,1.409,0.58,31,13.0,11.6,4.2,1.0,2.1,3.2,0.4,0.2,0.4,1.1,1.3,0.3,12.32,BKN
Milton Doyle,G,1.3,4.7,27.7,0.4,2.3,17.4,0.4,0.8,50.0,0.9,2.4,37.5,0.723,0.32,10,0.0,12.5,3.4,0.3,1.5,1.8,1.0,0.6,0.2,0.2,1.3,5.0,5.27,BKN
James Webb III,F,0.6,2.4,25.0,0.4,1.9,21.1,0.0,0.0,0.0,0.2,0.5,40.0,0.667,0.33,10,0.0,12.0,1.6,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,1.0,2.26,BKN
Jacob Wiley,F,0.2,0.8,25.0,0.2,0.4,50.0,0.2,0.4,50.0,0.0,0.4,0.0,1.0,0.38,5,0.0,6.6,0.8,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,inf,8.16,BKN
Rashad Vaughn,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,inf,4.14,BKN
Kristaps Porzingis,C,8.1,18.5,43.9,1.9,4.8,39.5,4.5,5.7,79.3,6.3,13.8,45.4,1.224,0.49,48,48.0,32.4,22.7,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,0.6,20.42,NY
Tim Hardaway Jr.,SF,6.3,15.0,42.1,2.3,7.2,31.7,2.6,3.1,81.6,4.0,7.8,51.6,1.1640000000000001,0.5,57,54.0,33.1,17.5,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,1.7,14.48,NY
Enes Freedom,C,5.9,10.0,59.2,0.0,0.0,0.0,2.2,2.6,84.8,5.9,10.0,59.4,1.403,0.59,71,71.0,25.8,14.1,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,0.9,24.02,NY
Michael Beasley,F,5.5,10.9,50.7,0.5,1.2,39.5,1.7,2.1,78.0,5.1,9.7,52.0,1.209,0.53,74,30.0,22.3,13.2,1.3,4.3,5.6,1.7,0.5,0.6,1.9,2.0,0.9,17.89,NY
Trey Burke,PG,5.4,10.7,50.3,1.1,2.9,36.2,1.0,1.6,64.9,4.3,7.8,55.6,1.2009999999999998,0.55,36,9.0,21.8,12.8,0.4,1.6,2.0,4.7,0.7,0.1,1.2,1.2,4.0,21.11,NY
Courtney Lee,G,4.5,9.9,45.4,1.5,3.7,40.6,1.5,1.6,91.9,3.0,6.3,48.2,1.209,0.53,76,69.0,30.4,12.0,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,2.1,13.06,NY
Emmanuel Mudiay,G,3.4,9.3,36.8,0.4,2.1,19.6,1.6,2.3,68.6,3.0,7.2,41.8,0.951,0.39,22,14.0,22.4,8.8,0.5,2.2,2.6,3.9,0.9,0.3,1.9,1.5,2.1,10.22,NY
Troy Williams,F,2.9,5.9,49.0,0.6,1.9,33.3,1.1,1.6,70.4,2.2,3.9,56.7,1.28,0.55,17,1.0,17.1,7.5,1.2,2.2,3.5,0.9,1.1,0.2,1.1,1.9,0.8,16.2,NY
Jarrett Jack,G,3.0,7.1,42.7,0.4,1.4,29.1,1.0,1.2,84.0,2.6,5.8,45.9,1.052,0.45,62,56.0,25.0,7.5,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,3.0,11.5,NY
Doug McDermott,SF,2.7,6.0,46.0,1.0,2.5,38.7,0.7,1.0,75.5,1.8,3.5,51.3,1.204,0.54,55,1.0,21.3,7.2,0.6,1.8,2.4,0.9,0.2,0.2,0.6,1.3,1.5,9.92,NY
Kyle O'Quinn,C,2.9,5.0,58.3,0.1,0.2,23.5,1.3,1.6,77.2,2.9,4.8,59.9,1.432,0.59,77,10.0,18.0,7.1,1.6,4.5,6.1,2.1,0.5,1.3,1.3,2.5,1.6,20.01,NY
Luke Kornet,C,2.5,6.3,39.2,1.4,4.0,35.4,0.4,0.6,72.7,1.1,2.3,45.7,1.072,0.5,20,1.0,16.4,6.7,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,2.2,13.59,NY
Frank Ntilikina,PG,2.3,6.4,36.4,0.6,2.0,31.8,0.6,0.9,72.1,1.7,4.4,38.5,0.9259999999999999,0.41,78,9.0,21.9,5.9,0.5,1.8,2.3,3.2,0.8,0.2,1.7,2.3,1.9,7.11,NY
Isaiah Hicks,F,1.8,4.0,45.8,0.1,0.5,22.2,0.7,1.0,66.7,1.7,3.5,49.2,1.111,0.47,18,0.0,13.3,4.4,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,1.0,6.88,NY
Willy Hernangomez,C,1.9,3.1,60.5,0.0,0.2,20.0,0.5,1.1,42.9,1.8,2.9,63.2,1.37,0.61,26,0.0,9.0,4.3,0.8,1.7,2.6,0.8,0.3,0.3,1.0,1.2,0.8,16.93,NY
Damyean Dotson,SG,1.6,3.7,44.7,0.5,1.5,32.4,0.4,0.5,69.6,1.1,2.1,53.8,1.13,0.52,44,2.0,10.8,4.1,0.2,1.7,1.9,0.7,0.3,0.0,0.4,0.8,1.8,11.64,NY
Lance Thomas,F,1.4,3.7,38.2,0.7,1.7,40.3,0.6,0.7,83.0,0.7,2.0,36.4,1.1159999999999999,0.48,73,31.0,18.5,4.1,0.6,1.8,2.4,0.6,0.4,0.2,0.6,1.8,1.1,6.33,NY
Ramon Sessions,G,1.3,4.1,32.1,0.2,0.8,18.2,0.9,1.2,80.0,1.2,3.2,35.7,0.9059999999999999,0.34,13,3.0,12.8,3.7,0.1,1.3,1.4,2.1,0.5,0.1,1.2,1.1,1.8,6.19,NY
Ron Baker,G,0.7,2.0,33.9,0.4,1.1,33.3,0.7,0.9,76.9,0.3,0.9,34.6,1.203,0.43,29,1.0,13.3,2.4,0.2,0.9,1.0,1.6,0.9,0.2,0.6,1.1,2.6,9.26,NY
Joakim Noah,C,0.7,1.4,50.0,0.0,0.0,0.0,0.3,0.6,50.0,0.7,1.4,50.0,1.2,0.5,7,0.0,5.7,1.7,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.0,15.63,NY
Mindaugas Kuzminskas,F,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.99,NY
Joel Embiid,C,7.5,17.3,43.5,1.0,3.6,27.6,5.4,7.6,70.5,6.5,13.6,47.7,1.239,0.46,8,8.0,34.8,21.4,2.9,9.8,12.6,3.0,0.9,1.8,3.6,3.9,0.8,18.15,PHI
JJ Redick,SG,6.0,13.5,44.4,2.6,7.5,34.7,3.6,4.2,85.7,3.4,6.0,56.7,1.348,0.54,10,10.0,34.2,18.2,0.3,1.2,1.5,2.6,0.8,0.1,1.1,2.1,2.4,14.95,PHI
Dario Saric,PF,5.9,14.0,42.1,2.0,5.2,38.5,3.4,4.0,85.0,3.9,8.8,44.3,1.229,0.49,10,10.0,32.9,17.2,3.2,4.1,7.3,3.5,1.0,0.4,1.5,2.8,2.3,18.66,PHI
Ben Simmons,PG,6.1,12.5,48.8,0.0,0.1,0.0,4.1,5.8,70.7,6.1,12.4,49.2,1.304,0.49,10,10.0,36.9,16.3,1.6,7.8,9.4,7.7,1.7,0.8,4.4,3.4,1.8,16.66,PHI
Marco Belinelli,G,4.3,10.6,40.6,1.6,4.6,34.8,2.7,3.1,87.1,2.7,6.0,45.0,1.217,0.48,10,0.0,27.3,12.9,0.1,2.0,2.1,2.0,0.7,0.0,0.4,2.0,5.0,12.82,PHI
Ersan Ilyasova,PF,3.6,8.4,42.9,0.9,3.1,29.0,1.2,2.1,57.1,2.7,5.3,50.9,1.107,0.48,10,1.0,23.3,9.3,2.6,5.0,7.6,1.3,0.7,0.4,1.0,2.5,1.3,14.44,PHI
Robert Covington,PF,2.7,8.3,32.5,1.5,4.8,31.3,1.2,1.6,75.0,1.2,3.5,34.3,0.976,0.42,10,8.0,28.1,8.1,1.2,4.1,5.3,2.5,1.1,0.9,1.1,3.0,2.3,9.66,PHI
T.J. McConnell,PG,2.5,3.6,69.4,0.2,0.3,66.7,0.3,0.5,60.0,2.3,3.3,69.7,1.528,0.72,10,2.0,15.5,5.5,0.6,2.0,2.6,2.3,0.6,0.0,0.6,1.3,3.8,17.84,PHI
Amir Johnson,F,1.4,2.6,52.4,0.0,0.0,0.0,0.5,0.6,80.0,1.4,2.6,52.4,1.238,0.52,8,1.0,11.8,3.3,1.8,1.1,2.9,1.1,0.3,0.1,0.4,1.3,3.0,15.24,PHI
Furkan Korkmaz,SG,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.89,PHI
Markelle Fultz,PG,0.3,2.3,14.3,0.0,0.0,0.0,1.0,1.3,75.0,0.3,2.3,14.3,0.7140000000000001,0.14,3,0.0,7.7,1.7,0.0,1.0,1.0,1.7,0.7,0.0,0.3,1.3,5.0,5.71,PHI
Justin Anderson,F,0.4,1.1,37.5,0.3,1.0,28.6,0.0,0.0,0.0,0.1,0.1,100.0,1.0,0.5,7,0.0,4.7,1.1,0.1,1.1,1.3,0.0,0.1,0.0,0.3,1.1,0.0,2.51,PHI
Jerryd Bayless,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI
Richaun Holmes,C,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3,0.0,3.7,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,inf,-4.1,PHI
DeMar DeRozan,SF,8.7,19.9,43.7,1.0,3.5,28.6,4.3,5.3,81.1,7.7,16.4,47.0,1.141,0.46,10,10.0,35.4,22.7,0.6,3.0,3.6,4.0,0.5,0.6,2.3,2.4,1.7,16.37,TOR
Kyle Lowry,PG,6.0,11.8,50.8,2.8,6.3,44.4,2.6,3.2,81.3,3.2,5.5,58.2,1.475,0.63,10,10.0,36.1,17.4,0.2,4.1,4.3,8.5,1.5,0.0,3.1,3.3,2.7,19.97,TOR
Jonas Valanciunas,C,5.8,10.7,54.2,0.2,0.5,40.0,2.8,3.4,82.4,5.6,10.2,54.9,1.364,0.55,10,9.0,24.4,14.6,3.0,7.5,10.5,1.2,0.4,1.5,1.9,2.2,0.6,25.28,TOR
C.J. Miles,G,3.2,7.1,45.1,1.9,4.5,42.2,1.3,1.6,81.3,1.3,2.6,50.0,1.3519999999999999,0.58,10,1.0,22.7,9.6,0.6,1.8,2.4,0.8,0.7,0.3,0.9,2.1,0.9,13.18,TOR
Serge Ibaka,C,3.0,7.2,41.7,0.9,2.4,37.5,1.8,2.2,81.8,2.1,4.8,43.8,1.208,0.48,10,9.0,26.0,8.7,1.3,4.6,5.9,1.1,0.1,1.3,1.6,2.1,0.7,10.93,TOR
Delon Wright,SG,3.1,6.8,45.6,0.9,2.1,42.9,1.5,1.6,93.8,2.2,4.7,46.8,1.265,0.52,10,0.0,21.5,8.6,0.3,1.9,2.2,2.3,1.5,0.9,0.9,1.0,2.6,18.07,TOR
OG Anunoby,SF,2.9,5.2,55.8,1.3,2.9,44.8,0.8,1.1,72.7,1.6,2.3,69.6,1.5190000000000001,0.68,10,10.0,23.8,7.9,0.9,1.2,2.1,0.7,0.6,0.4,0.6,2.3,1.2,12.71,TOR
Fred VanVleet,SG,2.2,6.5,33.3,1.3,4.7,28.6,1.2,1.3,87.5,0.8,1.8,45.5,1.051,0.44,6,1.0,19.0,6.8,0.0,1.7,1.7,2.2,0.0,0.0,0.7,1.3,3.3,8.09,TOR
Pascal Siakam,PF,2.5,4.1,61.0,0.3,0.4,75.0,1.3,2.0,65.0,2.2,3.7,59.5,1.61,0.65,10,0.0,17.9,6.6,0.9,2.7,3.6,0.8,0.1,0.6,0.7,2.7,1.1,14.08,TOR
Jakob Poeltl,C,1.9,3.4,54.8,0.0,0.1,0.0,1.7,2.1,78.9,1.9,3.3,56.7,1.581,0.55,9,0.0,15.6,5.4,1.7,2.3,4.0,0.7,0.3,0.4,0.9,2.8,0.8,14.61,TOR
Lorenzo Brown,G,0.8,2.5,30.0,0.5,1.3,40.0,0.3,0.5,50.0,0.3,1.3,20.0,0.9,0.4,4,0.0,7.3,2.3,0.3,1.3,1.5,0.5,0.0,0.3,0.3,0.5,2.0,7.22,TOR
Norman Powell,SF,0.7,2.3,28.6,0.2,1.2,14.3,0.5,0.7,75.0,0.5,1.2,42.9,0.857,0.32,6,0.0,6.7,2.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.7,2.0,1.37,TOR
Lucas Nogueira,C,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,50.0,0.0,0.2,0.0,1.0,0.0,5,0.0,4.8,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.6,1.2,0.3,-9.74,TOR
Kevin Durant,PF,10.1,20.7,48.7,2.2,6.6,34.1,6.5,7.2,90.1,7.9,14.1,55.6,1.3980000000000001,0.54,21,21.0,38.4,29.0,0.6,7.1,7.8,4.7,0.7,1.2,2.4,2.0,2.0,25.18,GS
Stephen Curry,PG,9.1,20.3,45.1,4.3,10.8,39.5,3.0,3.1,95.7,4.9,9.5,51.4,1.26,0.56,15,14.0,37.0,25.5,0.6,5.5,6.1,5.4,1.7,0.7,2.9,2.5,1.9,22.35,GS
Klay Thompson,SG,7.6,16.3,46.5,3.2,7.5,42.7,1.3,1.5,87.1,4.4,8.8,49.7,1.205,0.56,21,21.0,37.8,19.6,0.5,3.6,4.1,1.8,0.8,0.3,1.5,2.3,1.2,14.01,GS
Draymond Green,PF,4.0,9.1,43.2,1.0,3.8,26.6,1.9,2.3,79.6,3.0,5.4,54.9,1.177,0.49,21,21.0,39.0,10.8,2.0,8.6,10.6,8.1,2.0,1.5,3.0,3.6,2.7,16.29,GS
Andre Iguodala,F,2.8,5.7,49.4,0.9,2.5,37.8,1.6,2.3,70.6,1.9,3.2,58.3,1.435,0.58,15,12.0,26.7,8.1,0.7,3.8,4.5,2.7,1.4,0.5,0.9,1.9,2.9,14.74,GS
Shaun Livingston,G,2.8,5.2,53.6,0.0,0.0,0.0,1.0,1.2,88.0,2.8,5.2,54.1,1.273,0.54,21,0.0,17.2,6.7,0.5,1.7,2.2,1.5,0.3,0.0,0.8,1.6,1.9,12.62,GS
JaVale McGee,C,3.0,4.5,67.2,0.0,0.1,0.0,0.5,0.7,66.7,3.0,4.4,68.4,1.4480000000000002,0.67,13,9.0,12.2,6.5,1.2,2.0,3.2,0.3,0.2,0.8,0.4,1.5,0.8,23.73,GS
Quinn Cook,PG,1.8,3.9,44.8,0.4,1.8,22.6,0.8,1.0,82.4,1.4,2.1,63.9,1.209,0.5,17,0.0,10.3,4.8,0.1,1.2,1.4,0.6,0.2,0.1,0.3,0.8,2.2,13.38,GS
Kevon Looney,C,1.9,3.4,54.2,0.0,0.1,0.0,0.4,1.0,38.1,1.9,3.3,55.7,1.194,0.54,21,5.0,18.4,4.1,2.0,2.2,4.2,0.9,0.7,0.4,0.4,2.4,2.4,12.14,GS
David West,F,1.5,2.5,60.0,0.1,0.1,50.0,0.2,0.2,100.0,1.4,2.4,60.5,1.311,0.61,18,0.0,9.7,3.3,0.6,1.4,2.1,1.8,0.3,0.6,0.6,1.3,3.2,19.2,GS
Nick Young,G,0.8,2.7,30.2,0.7,2.4,29.8,0.3,0.4,75.0,0.1,0.3,33.3,0.981,0.43,20,2.0,10.3,2.6,0.1,0.6,0.6,0.2,0.1,0.0,0.1,0.9,2.0,3.15,GS
Zaza Pachulia,C,0.6,1.0,57.1,0.0,0.0,0.0,1.3,1.7,75.0,0.6,1.0,57.1,2.4290000000000003,0.57,7,0.0,3.7,2.4,0.9,0.9,1.7,0.1,0.4,0.1,0.4,0.1,0.3,35.64,GS
Jordan Bell,F,1.0,1.9,53.1,0.0,0.1,0.0,0.4,0.8,50.0,1.0,1.8,54.8,1.281,0.53,17,0.0,10.2,2.4,0.9,1.9,2.8,0.9,0.4,0.5,0.4,1.1,2.5,14.6,GS
Damian Jones,C,0.3,0.5,50.0,0.0,0.0,0.0,0.5,0.8,66.7,0.3,0.5,50.0,2.0,0.5,4,0.0,2.8,1.0,0.3,0.5,0.8,0.0,0.0,0.0,0.8,1.0,0.0,-4.65,GS
Patrick McCaw,SF,0.2,0.3,50.0,0.0,0.2,0.0,0.3,0.3,100.0,0.2,0.2,100.0,2.0,0.5,6,0.0,2.7,0.7,0.2,0.3,0.5,0.0,0.3,0.0,0.0,0.2,0.0,17.89,GS
Blake Griffin,PF,7.7,17.5,44.1,1.9,5.7,34.2,5.2,6.6,78.5,5.8,11.8,48.8,1.291,0.5,33,33.0,34.5,22.6,1.4,6.5,7.9,5.4,0.9,0.3,3.0,2.4,1.8,20.45,LAC
Lou Williams,SG,7.4,16.9,43.5,2.4,6.6,35.9,5.5,6.2,88.0,5.0,10.4,48.4,1.3330000000000002,0.5,79,19.0,32.8,22.6,0.5,2.0,2.5,5.3,1.1,0.2,3.0,1.3,1.8,20.29,LAC
Tobias Harris,PF,7.6,16.0,47.3,2.2,5.3,41.4,2.0,2.5,80.0,5.4,10.7,50.1,1.207,0.54,32,32.0,34.5,19.3,0.7,5.3,6.0,3.1,1.2,0.6,1.7,2.3,1.8,17.77,LAC
Danilo Gallinari,PF,4.9,12.2,39.8,1.7,5.3,32.4,3.9,4.1,93.1,3.1,6.9,45.5,1.254,0.47,21,21.0,32.0,15.3,0.4,4.4,4.8,2.0,0.6,0.5,1.2,1.4,1.6,13.96,LAC
Austin Rivers,SG,5.6,13.2,42.4,2.2,5.9,37.8,1.7,2.6,64.2,3.4,7.3,46.1,1.143,0.51,61,59.0,33.7,15.1,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,2.2,12.6,LAC
Patrick Beverley,PG,4.4,10.8,40.3,2.2,5.5,40.0,1.3,1.5,82.4,2.2,5.4,40.7,1.126,0.5,11,11.0,30.4,12.2,1.5,2.6,4.1,2.9,1.7,0.5,2.3,3.1,1.3,12.46,LAC
DeAndre Jordan,C,4.8,7.5,64.5,0.0,0.0,0.0,2.4,4.1,58.0,4.8,7.5,64.5,1.604,0.65,77,77.0,31.5,12.0,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,0.9,20.17,LAC
Montrezl Harrell,C,4.6,7.2,63.5,0.0,0.1,14.3,1.8,2.9,62.6,4.6,7.1,64.1,1.526,0.64,76,3.0,17.0,11.0,1.4,2.7,4.0,1.0,0.5,0.7,0.9,1.9,1.1,24.73,LAC
Tyrone Wallace,SG,3.7,8.2,44.5,0.3,1.3,25.0,2.0,2.6,78.2,3.3,6.9,48.3,1.178,0.47,30,19.0,28.4,9.7,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,1.5,10.18,LAC
Milos Teodosic,G,3.4,8.0,41.9,2.0,5.2,37.9,0.9,1.0,84.8,1.4,2.8,49.2,1.192,0.54,45,36.0,25.2,9.5,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,2.2,11.67,LAC
Avery Bradley,PG,4.3,9.2,47.3,0.2,1.5,11.1,0.3,0.3,100.0,4.2,7.7,54.3,1.0,0.48,6,6.0,27.5,9.2,0.5,3.2,3.7,1.8,0.8,0.2,1.3,2.0,1.4,9.0,LAC
Jamil Wilson,SF,2.5,5.4,46.9,1.8,4.2,42.9,0.1,0.3,50.0,0.7,1.2,61.1,1.296,0.64,15,10.0,18.3,7.0,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,1.3,11.48,LAC
